,Unnamed: 0,text,names,Date,FG,3P,FGA,PTS,Result,EFG
2978,2978,"“Set a good screen and I got you”
😂😂 https://t.co/TGAxs3emXr",Devin Booker,2018-09-15,3.0,1.0,1.0,6.0,W,3.5
2979,2979,Must watch video. Appreciate everything you’ve done for this game bro. It’s been a pleasure following your career. Neeed a signed pair in last game we play. #HallOfFamer ✊🏽 https://t.co/tHd83y4AU3,Devin Booker,2018-09-17,3.0,0.0,3.0,6.0,W,1.0
2980,2980,I was lookin to say something clever back but didn’t find anything on king thelonious🤷🏽‍♂️ https://t.co/V2jOPgaQNC,Devin Booker,2018-09-21,3.0,1.0,6.0,6.0,W,0.5833333333333334
2981,2981,Sounds good https://t.co/kTx0jCuB9J,Devin Booker,2018-09-21,3.0,0.0,3.0,5.0,W,1.0
2982,2982,HEISMAN WATCH @benny_snell 👀,Devin Booker,2018-09-23,3.0,0.0,1.0,5.0,W,3.0
2983,2983,October is the best month🤷🏽‍♂️,Devin Booker,2018-10-01,3.0,0.0,1.0,2.0,L,3.0
2984,2984,Staged 🤷🏽‍♂️,Devin Booker,2018-10-07,3.0,0.0,2.0,4.0,L,1.5
2985,2985,Moss Point. 228. Stand up🙏🏽 https://t.co/BFeaRwzM36,Devin Booker,2018-10-09,3.0,0.0,8.0,5.0,L,0.375
2986,2986,Somebody grab a pic for me https://t.co/GZh5CfHctR,Devin Booker,2018-10-09,3.0,0.0,8.0,4.0,L,0.375
2987,2987,Wish I coulda made Big Blue Madness😪. Miss y’all BBN💙,Devin Booker,2018-10-13,3.0,0.0,9.0,7.0,L,0.3333333333333333
2988,2988,Mood. https://t.co/nPXb4aAT5p,Devin Booker,2018-10-18,3.0,0.0,5.0,6.0,L,0.6
2989,2989,I see you sauce ✊🏽✊🏽 https://t.co/9U0vLo3B2e,Devin Booker,2018-11-04,7.0,2.0,17.0,25.0,W ,0.4705882352941176
2990,2990,I see you TC!!!,Devin Booker,2018-11-08,15.0,4.0,30.0,38.0,L ,0.5666666666666667
2991,2991,Can’t talk basketball with everybody,Devin Booker,2018-11-15,3.0,0.0,9.0,3.0,W,0.3333333333333333
2992,2992,Ima need that double screen tap back on FaceTime @AppleSupport,Devin Booker,2018-11-24,3.0,1.0,9.0,6.0,W,0.3888888888888889
2993,2993,Love you guys!!!😅 https://t.co/YwOihpqBY0,Devin Booker,2018-11-24,3.0,0.0,2.0,4.0,W,1.5
2994,2994,J crossover!!! OG told me before the play what was gonna happen✊🏽✊🏽,Devin Booker,2018-11-24,3.0,1.0,9.0,0.0,W,0.3888888888888889
2995,2995,I love Phoenix,Devin Booker,2018-12-14,3.0,0.0,8.0,3.0,L,0.375
2996,2996,Let’s get it ✊🏽 https://t.co/uYA19Uv4w7,Devin Booker,2018-12-18,3.0,0.0,8.0,1.0,W,0.375
2997,2997,🤦🏽‍♂️ “Pick n Roll at 00 every time” https://t.co/riaizpFpZV,Devin Booker,2018-12-18,3.0,1.0,1.0,4.0,W,3.5
2998,2998,Dope video.. throwback https://t.co/FdR3JCP538,Devin Booker,2018-12-19,9.0,3.0,23.0,25.0,W ,0.4565217391304347
2999,2999,Always. Real one. https://t.co/d48kiKMHwj,Devin Booker,2018-12-20,3.0,1.0,5.0,2.0,W,0.7
3000,3000,Sheeeesh. I see you Sauce🔥✊🏽 https://t.co/YuDbvqCCd5,Devin Booker,2018-12-23,10.0,1.0,23.0,25.0,L ,0.4565217391304347
3001,3001,This is dope🙌🏽 https://t.co/mKRNVowUF6,Devin Booker,2018-12-28,8.0,2.0,22.0,25.0,L ,0.4090909090909091
3002,3002,Facts! https://t.co/oCpVclvNRc,Devin Booker,2018-12-31,6.0,2.0,15.0,20.0,L ,0.4666666666666667
3003,3003,Yeeesir @raf_tyler ✊🏽. Keep goin killa https://t.co/IEy6KLiA36,Devin Booker,2018-12-31,6.0,2.0,15.0,20.0,L ,0.4666666666666667
3004,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3005,3005,Lol 7ft with a ratchet!!! https://t.co/uDoWIjPzRw,Devin Booker,2019-01-03,3.0,0.0,3.0,7.0,L,1.0
3006,3006,Pay the man @troydaniels 😂💰 https://t.co/zItEzyR4Mj,Devin Booker,2019-01-04,8.0,1.0,14.0,23.0,L ,0.6071428571428571
3007,3007,So proud of you @maddy_watters. Keep striving for greatness✊🏽🙏🏽 https://t.co/97QldZFFb7,Devin Booker,2019-01-05,3.0,0.0,2.0,3.0,L,1.5
3008,3008,One of my favorites to ever do it!!! https://t.co/ZxZIgvBEXs,Devin Booker,2019-01-12,3.0,0.0,7.0,6.0,W,0.4285714285714285
3009,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3010,3010,Ja Morant knows the game. Keep goin’ killa!,Devin Booker,2019-01-20,7.0,1.0,15.0,18.0,L ,0.5
3011,3011,All-Star https://t.co/0Z2UsJKM5B,Devin Booker,2019-01-21,3.0,1.0,4.0,5.0,W,0.875
3012,3012,"Congrats, @KentuckyCheer. Domination at its finest! #BBN https://t.co/qsYzDpNBX6",Devin Booker,2019-01-21,3.0,1.0,8.0,0.0,W,0.4375
3013,3013,Prayers up @VicOladipo🙏🏽,Devin Booker,2019-01-24,9.0,2.0,20.0,27.0,L ,0.5
3014,3014,"Facts!!!! Cheering for the guys all the way still!!! Inspiration for me, gotta keep pushin’! https://t.co/PpShZ71wPb",Devin Booker,2019-02-01,3.0,0.0,9.0,1.0,L,0.3333333333333333
3015,3015,Shoulda been first time around... but congrats to my brother @Dloading... People can’t change what ur destined for!!! ⭐️,Devin Booker,2019-02-01,3.0,0.0,1.0,0.0,L,3.0
3016,3016,Legend ✊🏽🙏🏽 https://t.co/WTyKbbjDjC,Devin Booker,2019-02-16,3.0,1.0,5.0,1.0,W,0.7
3017,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3018,3018,Flash🙏🏽 https://t.co/YTjLsctjGi,Devin Booker,2019-02-26,3.0,1.0,1.0,5.0,W,3.5
3019,3019,That’s still my rook @ElieOkobo_0 😂 https://t.co/NxxVKXr83t,Devin Booker,2019-03-05,3.0,1.0,8.0,7.0,W,0.4375
3020,3020,U crazy bro 🤭 https://t.co/KlNUsCgstC,Devin Booker,2019-03-10,13.0,2.0,23.0,37.0,W ,0.6086956521739131
3021,3021,Facts!! https://t.co/VnDXvaMpz9,Devin Booker,2019-03-16,12.0,3.0,26.0,40.0,W ,0.5192307692307693
3022,3022,"If I start streaming Apex, y’all tuning in???",Devin Booker,2019-03-23,10.0,2.0,27.0,32.0,L ,0.4074074074074074
3023,3023,JH is cookin’,Devin Booker,2019-03-23,10.0,2.0,27.0,32.0,L ,0.4074074074074074
3024,3024,I’m teammates with Jamal Crawford and Jimmer Fredette. That’s wild.,Devin Booker,2019-03-24,3.0,0.0,1.0,2.0,W,3.0
3025,3025,Big shot killa @raf_tyler,Devin Booker,2019-03-30,19.0,3.0,29.0,48.0,L ,0.7068965517241379
3026,3026,"Stop playing with my dawg sauce @alantwilliams. Congrats bro, well deserved!! https://t.co/Yv8bnyi781",Devin Booker,2019-04-03,3.0,0.0,4.0,8.0,L ,0.75
3027,3027,DLo on one today ❄️,Devin Booker,2019-04-06,3.0,0.0,6.0,7.0,W,0.5
3028,3028,Thank you @Suns fans for the unconditional love all season🧡,Devin Booker,2019-04-06,3.0,0.0,3.0,0.0,W,1.0
3029,3029,😂😂😂 facts https://t.co/KTbD2YlloO,Devin Booker,2019-04-06,3.0,1.0,2.0,5.0,W,1.75
3030,3030,Yessssir https://t.co/qrG8q8VfbX,Devin Booker,2019-04-10,3.0,1.0,9.0,0.0,W,0.3888888888888889
3031,3031,Real convos with real people&gt;,Devin Booker,2019-04-22,3.0,0.0,2.0,5.0,W,1.5
3032,3032,I gave PJ them Kobe 4s I need some clout too,Devin Booker,2019-05-05,3.0,0.0,6.0,6.0,W,0.5
3033,3033,😂😂 got you bro. Stay on em! https://t.co/Dv7OCwidXf,Devin Booker,2019-05-14,3.0,0.0,2.0,5.0,L,1.5
3034,3034,Happy birthday little bro! Next up for real. https://t.co/6sfixI1y7n,Devin Booker,2019-06-05,3.0,0.0,3.0,4.0,W,1.0
3035,3035,Coach Nate Bjork!! Love to see it,Devin Booker,2019-06-08,3.0,0.0,7.0,4.0,L,0.4285714285714285
3036,3036,Down a size fits better anyway https://t.co/rHfhcRroYT,Devin Booker,2019-06-10,3.0,1.0,1.0,7.0,W,3.5
3037,3037,Appreciate that duds https://t.co/O8tCtWJjNb,Devin Booker,2019-06-16,3.0,1.0,8.0,7.0,W,0.4375
3038,3038,This is excessive https://t.co/SV62PCIS9y,Devin Booker,2019-06-19,3.0,0.0,1.0,2.0,W,3.0
3039,3039,Naww you changin it when u get all that bread tomorrow. Send me the new one. https://t.co/MOHmEkBaWA,Devin Booker,2019-06-19,3.0,1.0,7.0,3.0,W,0.5
3040,3040,Jerry can you tell him I’m not hard to find? @raf_tyler https://t.co/6kY86lmpjJ,Devin Booker,2019-06-19,3.0,0.0,2.0,0.0,W,1.5
3041,3041,RIP Legend 😢🙏🏼 https://t.co/vVPQN9R5go,Devin Booker,2019-07-03,3.0,0.0,5.0,1.0,W,0.6
3042,3042,That Dreamville team is serious🔥🔥,Devin Booker,2019-07-08,3.0,1.0,7.0,7.0,W,0.5
3043,3043,Dream Team @drdisrespect @RealTroyGentile https://t.co/0M2bmMPhAw,Devin Booker,2019-07-12,3.0,0.0,5.0,4.0,L,0.6
3044,3044,Make up ur mind dude https://t.co/zAsDphAOqK,Devin Booker,2019-07-15,3.0,0.0,7.0,1.0,W,0.4285714285714285
3045,3045,Southern hospitality!! https://t.co/XMMYuU5tkw,Devin Booker,2019-07-23,3.0,0.0,7.0,1.0,L,0.4285714285714285
3046,3046,"Yes ma’am, No sir https://t.co/OI8o58Syp5",Devin Booker,2019-07-23,3.0,0.0,2.0,7.0,L,1.5
3047,3047,Nice bro ✊🏼 https://t.co/2H1rO1TlWa,Devin Booker,2019-07-23,3.0,0.0,1.0,5.0,L,3.0
3048,3048,Appreciate you rockin them Jon! https://t.co/dry3GljtFF,Devin Booker,2019-07-24,3.0,1.0,4.0,1.0,W,0.875
3049,3049,Can’t wait to get in the gym with the campers again this year 😬,Devin Booker,2019-07-26,3.0,0.0,7.0,2.0,W,0.4285714285714285
3050,3050,Day 1 in the books. Unbelievable energy today 💪🏽 https://t.co/F5dZ1rHLuE,Devin Booker,2019-08-03,3.0,0.0,9.0,1.0,W,0.3333333333333333
3051,3051,"Great times. Thank you to all the families, campers, and staff that made this experience unforgettable. https://t.co/tshF5maAlI",Devin Booker,2019-08-06,3.0,0.0,7.0,3.0,L,0.4285714285714285
3052,3052,Love bro @K1 https://t.co/nSqee911N8,Devin Booker,2019-08-09,3.0,1.0,7.0,2.0,L,0.5
3053,3053,"Birthday work with pops. 30 minutes of passing out of doubles today 😂😂 Naw for real thou, Appreciate your grind and realness🙏🏼. https://t.co/4yXP1cu6ZZ",Devin Booker,2019-08-20,3.0,0.0,4.0,6.0,L,0.75
3054,3054,Good morning 🎶 https://t.co/dSz0ebIguS,Devin Booker,2019-08-20,3.0,0.0,4.0,5.0,L,0.75
3055,3055,"I was about to, I wanted them to see what Gil said too. Agree to disagree statement lol https://t.co/A6z2qyByeP",Devin Booker,2019-08-21,3.0,0.0,2.0,6.0,W,1.5
3056,3056,Only a few https://t.co/9oGpgPCfoe,Devin Booker,2019-08-21,3.0,1.0,7.0,4.0,W,0.5
3057,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3058,3058,lil bro so cold 😂 https://t.co/6eORUlFpzs,Devin Booker,2019-08-27,3.0,1.0,7.0,3.0,W,0.5
3059,3059,Prayers out to Kev Hart 🙏🏼🙏🏼,Devin Booker,2019-09-01,3.0,1.0,4.0,5.0,W,0.875
3060,3060,Prayers up🙏🏼🙏🏼🙏🏼 https://t.co/5bwba3hC0W,Devin Booker,2019-09-03,3.0,1.0,8.0,7.0,L,0.4375
3061,3061,I see you coach https://t.co/Be84Lxe5ku,Devin Booker,2019-10-06,3.0,0.0,6.0,5.0,L,0.5
3062,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3063,3063,It’s backkkk https://t.co/UEKk2rqDEs,Devin Booker,2019-10-22,3.0,0.0,4.0,5.0,W,0.75
3064,3064,Back on road https://t.co/4LcLr5yPI7,Devin Booker,2019-10-30,10.0,6.0,21.0,31.0,W ,0.6190476190476191
3065,3065,Praying for a speedy recovery my guy @StephenCurry30 🙏🏼🙏🏼,Devin Booker,2019-10-31,3.0,0.0,1.0,1.0,W,3.0
3066,3066,Yessir! https://t.co/Z3qy2VAOvA,Devin Booker,2019-11-17,3.0,0.0,1.0,5.0,W,3.0
3067,3067,Gotta do it live on stream next week 😂😂 https://t.co/itNVBQSFnF,Devin Booker,2019-12-06,3.0,0.0,7.0,5.0,L,0.4285714285714285
3068,3068,"GBs w/ @Di3seL_, @scump, @hutchinson 
https://t.co/S0Voq1aTZl",Devin Booker,2020-01-09,3.0,1.0,2.0,5.0,W,1.75
3069,3069,Willie G!!! https://t.co/cKmBo0SUks,Devin Booker,2020-01-25,3.0,0.0,4.0,4.0,L,0.75
3070,3070,On the way Chicago.. appreciate the love and support..#BeLegendary,Devin Booker,2020-02-15,3.0,0.0,8.0,1.0,L,0.375
3071,3071,Real one salute @Dame_Lillard!! Praying for a speedy recovery my dawg 🙏🏼 https://t.co/BhryLuxdiy,Devin Booker,2020-02-15,3.0,1.0,2.0,2.0,L,1.75
3072,3072,Love to see it https://t.co/sKZvarP0F0,Devin Booker,2020-03-03,5.0,2.0,14.0,22.0,L ,0.4285714285714285
3073,3073,Legend https://t.co/9YcjDeMz9m,Devin Booker,2020-03-04,3.0,0.0,2.0,6.0,L,1.5
3074,3074,Appreciate you Two-Time!! https://t.co/uOUKj5vOnS,Devin Booker,2020-03-11,3.0,0.0,1.0,3.0,W,3.0
3075,3075,Because @NBA2K has my player messed up https://t.co/iHpVqugU6n,Devin Booker,2020-04-06,3.0,0.0,9.0,7.0,W,0.3333333333333333
3076,3076,Tony buckets,Devin Booker,2020-08-02,10.0,1.0,20.0,30.0,W ,0.525
3077,3077,I gotta get back on stream,Devin Booker,2020-10-16,3.0,0.0,7.0,4.0,L,0.4285714285714285
3078,3078,Appreciate y’all for real,Devin Booker,2020-10-31,3.0,1.0,4.0,0.0,L,0.875
3079,3079,My golf ball doesn’t go where I want it. Can someone help,Devin Booker,2020-11-18,3.0,0.0,3.0,0.0,W,1.0
3080,3080,Bet. I’m pullin up with the fellas https://t.co/XtQkLJSOW8,Devin Booker,2020-12-05,3.0,1.0,5.0,0.0,L,0.7
3081,3081,It’s book or dbook y’all. Devin makes me a lil uncomfortable,Devin Booker,2020-12-08,3.0,0.0,8.0,6.0,W,0.375
3082,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3083,3083,I got something for whoever figures out the @CallofDuty riddle first..,Devin Booker,2020-12-17,3.0,0.0,7.0,3.0,L,0.4285714285714285
3084,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3085,3085,I was lit on club penguin,Devin Booker,2020-12-21,3.0,1.0,1.0,5.0,W,3.5
3086,3086,If anyone comes up on a Jersey send photos pls,Devin Booker,2020-12-25,3.0,1.0,8.0,5.0,W,0.4375
3087,3087,Happy holidays good people,Devin Booker,2020-12-25,3.0,1.0,9.0,4.0,W,0.3888888888888889
3088,3088,CP put me on the line with HOV today. Needed that,Devin Booker,2020-12-29,3.0,2.0,9.0,8.0,W ,0.4444444444444444
3089,3089,Back home DT!! https://t.co/axst68HO1L,Devin Booker,2021-02-02,3.0,0.0,2.0,1.0,W,1.5
3090,3090,"Check it out..
https://t.co/INXk1t2ztU",Devin Booker,2021-02-10,11.0,1.0,21.0,30.0,W ,0.5476190476190477
3091,3091,Turn the room temp up before you get in the shower 🤝,Devin Booker,2021-04-08,6.0,0.0,13.0,24.0,L ,0.4615384615384615
3092,3092,I like the word mystique,Devin Booker,2021-04-21,6.0,0.0,14.0,19.0,W ,0.4285714285714285
3093,3093,"Back off road trip
Straight to COD🤙🏽",Devin Booker,2021-04-27,3.0,0.0,4.0,4.0,L,0.75
3094,3094,"Pour one up for fellas tonight
21+ only 🤝",Devin Booker,2021-04-29,3.0,1.0,6.0,5.0,W,0.5833333333333334
3095,3095,Back to the desert 🌵 https://t.co/gOdMA97Ks3,Devin Booker,2021-05-30,3.0,0.0,7.0,0.0,L,0.4285714285714285
3096,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3097,3097,DLo my favorite player,Devin Booker,2021-07-01,3.0,0.0,1.0,7.0,L,3.0
3098,3098,"Phoenix the fellas are on the way
Pull up🤙🏽",Devin Booker,2021-07-01,3.0,0.0,1.0,6.0,L,3.0
3099,3099,Good morn’ or evening friends,Devin Booker,2021-07-06,3.0,0.0,5.0,4.0,W,0.6
3100,3100,Sunrise in Tokyo 🇺🇸,Devin Booker,2021-07-24,3.0,0.0,7.0,7.0,L,0.4285714285714285
3101,3101,"Otw to grab this 🥇
Ain’t no feelin’ like it
@usabasketball",Devin Booker,2021-08-07,3.0,0.0,7.0,2.0,L,0.4285714285714285
3102,3102,"Or just highlight whoever killed the run
Cant be EVERYbody",Devin Booker,2021-09-04,3.0,1.0,1.0,5.0,W,3.5
3103,3103,I miss open gyms without the camera,Devin Booker,2021-09-04,3.0,0.0,5.0,0.0,W,0.6
3104,3104,"Too many plans
Enjoy the moment",Devin Booker,2021-09-05,3.0,0.0,3.0,1.0,L,1.0
3105,3105,"Glad I don’t do music
These 1day/1week reviews would frustrate me",Devin Booker,2021-09-06,3.0,1.0,8.0,4.0,W,0.4375
3106,3106,Pumpkin dont count if you used a stencil,Devin Booker,2021-10-18,3.0,1.0,6.0,1.0,W,0.5833333333333334
3107,3107,2 days away😊,Devin Booker,2021-10-18,3.0,0.0,4.0,5.0,W,0.75
3108,3108,"Congrats @CP3 on 3rd all time assist.
Sh*t is amazing and inspiring. Thank you",Devin Booker,2021-11-03,3.0,1.0,1.0,1.0,L,3.5
3109,3109,im in the field all-night :),Devin Booker,2021-11-05,3.0,1.0,5.0,6.0,L,0.7
3110,3110,10 straight @Suns 🤙🏽,Devin Booker,2021-11-18,3.0,1.0,8.0,7.0,L,0.4375
3111,3111,"Back on ESPN tonight
I remember we had one TV game a year",Devin Booker,2021-11-19,7.0,3.0,20.0,19.0,W ,0.425
3112,3112,It’s been real big 🍎. ✌🏼,Devin Booker,2021-11-28,3.0,0.0,7.0,3.0,L,0.4285714285714285
3113,3113,No loss November,Devin Booker,2021-12-01,3.0,0.0,2.0,3.0,W,1.5
3114,3114,We celebrate https://t.co/WuiV4DJQmG,Devin Booker,2022-01-31,3.0,0.0,2.0,3.0,W,1.5
3115,3115,10 straight @Suns 🤙🏽,Devin Booker,2022-01-31,3.0,0.0,3.0,2.0,W,1.0
3116,3116,Shhh you’re too loud JJ https://t.co/Mc4aIAtstC,Devin Booker,2022-02-16,7.0,1.0,22.0,24.0,W ,0.3409090909090909
3117,3117,It’s about that time! https://t.co/6l1Vcdzy8M,Giannis Antetokounmpo,2017-10-19,3.0,0.0,5.0,0.0,L,0.6
3118,3118,Videos and interviews like this keeps me motivated. https://t.co/rEWuhvJ2yo #CameALongWay #MyFamilyIsMylife #YoungGreekfreak😂😂,Giannis Antetokounmpo,2017-10-31,9.0,2.0,14.0,28.0,L ,0.7142857142857143
3119,3119,Go put some work in the new season of #NBALIVEMobile and make that rating go ⬆! Your path to greatness now: https://t.co/tFlQRAUUkY,Giannis Antetokounmpo,2017-11-02,3.0,0.0,5.0,1.0,L,0.6
3120,3120,He’s back 😈😈😈😈😈 @Kostas_ante34 #OnAMission https://t.co/HTiJ7mY2TS,Giannis Antetokounmpo,2017-11-05,3.0,0.0,4.0,5.0,L,0.75
3121,3121,Family. Loyalty. Legacy. Excited to announce my long-term partnership with @NikeBasketball #FamilyOverEverything @Thanasis_ante43 https://t.co/remyaTVuhZ,Giannis Antetokounmpo,2017-11-07,16.0,0.0,21.0,40.0,L ,0.7619047619047619
3122,3122,Stop running 🏃🏾‍♀️ away and come give your baby some sugar!! @mariahdanae15 😘👀 https://t.co/Y4nFfJEmq0,Giannis Antetokounmpo,2017-11-18,7.0,1.0,20.0,24.0,L ,0.375
3123,3123,"This is what life is all about! Travelling with people you love! Check out our latest adventure with Aegean  #AegeanAirlines 

https://t.co/KfuZ8iygjy",Giannis Antetokounmpo,2017-11-19,3.0,0.0,2.0,4.0,L,1.5
3124,3124,I want to thank the 2 thousand Greeks that showed up to the game tonight and supported me and my team! I counted like 15 greek flags🇬🇷🇬🇷 at the game tonight. 💪🏾💪🏾,Giannis Antetokounmpo,2017-12-05,3.0,1.0,1.0,3.0,L,3.5
3125,3125,Does anyone know when is the next @WWE show in Milwaukee or Chicago?,Giannis Antetokounmpo,2017-12-13,13.0,1.0,24.0,32.0,L ,0.5625
3126,3126,Congratulations @KobeBryant on a monumental day &amp; an amazing film! https://t.co/ztecx1WkJ4 #DearBasketball @go90sports,Giannis Antetokounmpo,2017-12-18,3.0,1.0,7.0,5.0,W,0.5
3127,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3128,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
3129,3129,Khris Middleton #NbaVote @Khris22m Retweet for a vote✅✅,Giannis Antetokounmpo,2018-01-11,3.0,1.0,5.0,1.0,W,0.7
3130,3130,Thank you too all my fans around the world for the continuous support and motivation!! 😃✌🏾 https://t.co/IgQ41N0muH,Giannis Antetokounmpo,2018-01-20,3.0,0.0,9.0,6.0,L,0.3333333333333333
3131,3131,Sending prayers to a good friend and even greater competitor. Hoping for a speedy recovery KP! @kporzee,Giannis Antetokounmpo,2018-02-07,3.0,0.0,4.0,3.0,W,0.75
3132,3132,Congratulations to my Brother @Thanasis_ante43 for being named 2017-18 Greek All Star MVP. https://t.co/wzvrwZFHeM,Giannis Antetokounmpo,2018-02-11,3.0,0.0,5.0,7.0,W,0.6
3133,3133,My little sister is currently nominated as a candidate for the Leukemia and Lymphoma Student of the Year Series. Please help her reach her goal by using the link below to contribute to her amazing campaign. https://t.co/X8vSA7mSP4 https://t.co/DP69bEutvH,Giannis Antetokounmpo,2018-03-02,6.0,2.0,18.0,24.0,L ,0.3888888888888889
3134,3134,Hey guys I’m teaming up with @_mayyyyaaaa to auction off two tickets plus a meet and greet after the game to help raise proceeds for the Leukemia and Lymphoma Society. See the website below to start bidding. I'm looking forward to meeting the lucky winner! https://t.co/L49Q0xVV9X https://t.co/Lza80o8Ivv,Giannis Antetokounmpo,2018-03-07,12.0,0.0,20.0,30.0,L ,0.6
3135,3135,The #FreakyFriday video of @chrisbrown and @lildickytweets it’s hilarious 😂😂😂,Giannis Antetokounmpo,2018-03-16,3.0,0.0,3.0,2.0,W,1.0
3136,3136,Not my day today 🤷🏾‍♂️ @mariahdanae15 https://t.co/8SIDURqFbn,Giannis Antetokounmpo,2018-03-18,3.0,1.0,6.0,3.0,L,0.5833333333333334
3137,3137,When you girl loves @netflix more than you🤦🏾‍♂️🤦🏾‍♂️ @mariahdanae15 https://t.co/AzfGtfckWC,Giannis Antetokounmpo,2018-03-18,3.0,1.0,5.0,3.0,L,0.7
3138,3138,I vote #JabariParker for the #NBACommunityAssist Award because it's cool to be a nerd!!,Giannis Antetokounmpo,2018-05-02,3.0,1.0,3.0,6.0,W,1.1666666666666667
3139,3139,Apple has completely disappointed me @Apple,Giannis Antetokounmpo,2018-05-06,3.0,0.0,4.0,0.0,W,0.75
3140,3140,Who is excited for the Greek Freak’s 1👟?,Giannis Antetokounmpo,2018-05-11,3.0,0.0,6.0,2.0,W,0.5
3141,3141,"Time out, who said the season being over means no more Bucks spirit? Show Team pride this offseason with the BMO Harris Bucks Debit MasterCard! #ad https://t.co/EDyMb4gv3m",Giannis Antetokounmpo,2018-05-11,3.0,0.0,8.0,2.0,W,0.375
3142,3142,Who is your top 5 rappers of all time? @Wale https://t.co/Coyjr4MTJF,Giannis Antetokounmpo,2018-05-12,3.0,0.0,4.0,0.0,W,0.75
3143,3143,J cole all day @JColeNC https://t.co/agtJqGxSGw,Giannis Antetokounmpo,2018-05-12,3.0,0.0,6.0,6.0,W,0.5
3144,3144,"Late night thoughts, who is the best rapper of our generation?",Giannis Antetokounmpo,2018-05-12,3.0,1.0,4.0,2.0,W,0.875
3145,3145,Sneak peek 👀 #GreekFreak’S1 https://t.co/f68bTh6CW9,Giannis Antetokounmpo,2018-05-12,3.0,0.0,1.0,0.0,W,3.0
3146,3146,Great day giving back to the kids from @bgcmilwaukee. Huge thanks to the City of Milwaukee for all the support you’ve shown me since day 1 and for my Top 10 ranking on @DICKS #JerseyReport #sponsored https://t.co/2OuMIXPFUh,Giannis Antetokounmpo,2018-05-22,3.0,1.0,7.0,2.0,W,0.5
3147,3147,Nope☝🏾 https://t.co/7Ac45UWXe8,Giannis Antetokounmpo,2018-05-25,3.0,0.0,2.0,2.0,W,1.5
3148,3148,Always supporting you brother! https://t.co/Xc8MZyjMvA,Giannis Antetokounmpo,2018-05-25,3.0,1.0,5.0,6.0,W,0.7
3149,3149,Next step Kool Aid! I’ll tell y’all what I think when I try it lol 😂,Giannis Antetokounmpo,2018-06-05,3.0,1.0,3.0,7.0,L,1.1666666666666667
3150,3150,Just tried a corndog for the first time...Man God Bless America! 😂😂 #ForReaL https://t.co/k4RDp6nSnI,Giannis Antetokounmpo,2018-06-05,3.0,1.0,3.0,6.0,L,1.1666666666666667
3151,3151,Ain’t nothing wrong with Forever 21 @ZO2_  🤷🏾‍♂️ https://t.co/1PIJpIakm1,Giannis Antetokounmpo,2018-06-05,3.0,0.0,8.0,6.0,L,0.375
3152,3152,"Just a kid from Sepolia,Athens Greece 🇬🇷 🇳🇬 🙏🏾 https://t.co/nf1LvnKhOr",Giannis Antetokounmpo,2018-06-06,3.0,0.0,6.0,3.0,W,0.5
